Table,State,District,Sub-,Area name,Mother,Mother tongue name,Total,,,Rural,,,Urban,,
name,code,code,district,,tongue,,P,M,F,P,M,F,P,M,F
,,,code,,code,,1,2,3,4,5,6,7,8,9
C0116,19,000,00000,WEST BENGAL,032002, Bhumij,770,383,387,750,371,379,20,12,8
C0116,19,000,00000,WEST BENGAL,032999,32 Others,6207,3195,3012,6157,3168,2989,50,27,23
C0116,19,000,00000,WEST BENGAL,033000,33 BISHNUPURIYA,26,13,13,1,1,0,25,12,13
C0116,19,000,00000,WEST BENGAL,033003, Bishnupriya Manipuri/Manipuri Bishnupriya,22,10,12,1,1,0,21,9,12
C0116,19,000,00000,WEST BENGAL,033999,33 Others,4,3,1,0,0,0,4,3,1
C0116,19,000,00000,WEST BENGAL,034000,34 CHAKHESANG ,14,14,0,11,11,0,3,3,0
C0116,19,000,00000,WEST BENGAL,034001, Chakhesang,14,14,0,11,11,0,3,3,0
C0116,19,000,00000,WEST BENGAL,035000,35 CHAKRU/CHOKRI ,14,7,7,5,3,2,9,4,5
C0116,19,000,00000,WEST BENGAL,035001, Chakru/Chokri,14,7,7,5,3,2,9,4,5
C0116,19,000,00000,WEST BENGAL,036000,36 CHANG ,24,20,4,22,18,4,2,2,0
C0116,19,000,00000,WEST BENGAL,036001, Chang,24,20,4,22,18,4,2,2,0
C0116,19,000,00000,WEST BENGAL,037000,37 COORGI/KODAGU ,2,2,0,1,1,0,1,1,0
C0116,19,000,00000,WEST BENGAL,037001, Coorgi/Kodagu,2,2,0,1,1,0,1,1,0
C0116,19,000,00000,WEST BENGAL,038000,38 DEORI ,1,1,0,1,1,0,0,0,0
C0116,19,000,00000,WEST BENGAL,038001, Deori,1,1,0,1,1,0,0,0,0
C0116,19,000,00000,WEST BENGAL,039000,39 DIMASA ,7,4,3,4,2,2,3,2,1
C0116,19,000,00000,WEST BENGAL,039002, Dimasa,3,3,0,1,1,0,2,2,0
C0116,19,000,00000,WEST BENGAL,039999,39 Others,4,1,3,3,1,2,1,0,1
C0116,19,000,00000,WEST BENGAL,040000,40 ENGLISH ,14945,7484,7461,1346,796,550,13599,6688,6911
C0116,19,000,00000,WEST BENGAL,040001, English,14945,7484,7461,1346,796,550,13599,6688,6911
C0116,19,000,00000,WEST BENGAL,041000,41 GADABA ,5,4,1,1,1,0,4,3,1
C0116,19,000,00000,WEST BENGAL,041001, Gadaba,5,4,1,1,1,0,4,3,1
C0116,19,000,00000,WEST BENGAL,042000,42 GANGTE ,5,4,1,4,3,1,1,1,0
C0116,19,000,00000,WEST BENGAL,042001, Gangte,5,4,1,4,3,1,1,1,0
C0116,19,000,00000,WEST BENGAL,043000,43 GARO ,1729,856,873,1549,763,786,180,93,87
C0116,19,000,00000,WEST BENGAL,043005, Garo,1708,847,861,1532,756,776,176,91,85
C0116,19,000,00000,WEST BENGAL,043999,43 Others,21,9,12,17,7,10,4,2,2
C0116,19,000,00000,WEST BENGAL,044000,44 GONDI,605,296,309,568,280,288,37,16,21
C0116,19,000,00000,WEST BENGAL,044007, Gondi,307,158,149,303,156,147,4,2,2
C0116,19,000,00000,WEST BENGAL,044017, Maria/ Muria,84,36,48,73,35,38,11,1,10
C0116,19,000,00000,WEST BENGAL,044999,44 Others,214,102,112,192,89,103,22,13,9
C0116,19,000,00000,WEST BENGAL,046000,46 HALAM ,36,20,16,31,17,14,5,3,2
C0116,19,000,00000,WEST BENGAL,046003, Halam,7,5,2,3,2,1,4,3,1
C0116,19,000,00000,WEST BENGAL,046999,46 Others,29,15,14,28,15,13,1,0,1
C0116,19,000,00000,WEST BENGAL,047000,47 HMAR,23,16,7,1,0,1,22,16,6
C0116,19,000,00000,WEST BENGAL,047001, Hmar,23,16,7,1,0,1,22,16,6
C0116,19,000,00000,WEST BENGAL,048000,48 HO,6055,3063,2992,5204,2641,2563,851,422,429
C0116,19,000,00000,WEST BENGAL,048004, Ho,5203,2633,2570,4363,2219,2144,840,414,426
