Table,State,District,Sub-,Area name,Mother,Mother tongue name,Total,,,Rural,,,Urban,,
name,code,code,district,,tongue,,P,M,F,P,M,F,P,M,F
,,,code,,code,,1,2,3,4,5,6,7,8,9
C0116,30,000,00000,GOA,026000,26 ANGAMI ,22,1,21,20,0,20,2,1,1
C0116,30,000,00000,GOA,026002, Angami,22,1,21,20,0,20,2,1,1
C0116,30,000,00000,GOA,027000,27 AO ,5,2,3,0,0,0,5,2,3
C0116,30,000,00000,GOA,027001, Ao,1,0,1,0,0,0,1,0,1
C0116,30,000,00000,GOA,027999,27 Others,4,2,2,0,0,0,4,2,2
C0116,30,000,00000,GOA,028000,28 ARABIC/ARBI ,73,66,7,9,8,1,64,58,6
C0116,30,000,00000,GOA,028001, Arabic/Arbi,73,66,7,9,8,1,64,58,6
C0116,30,000,00000,GOA,030000,30 BHILI/BHILODI ,2665,1363,1302,1966,1007,959,699,356,343
C0116,30,000,00000,GOA,030007, Bhili/Bhilodi,9,6,3,8,5,3,1,1,0
C0116,30,000,00000,GOA,030015, Dhodia,8,2,6,5,1,4,3,1,2
C0116,30,000,00000,GOA,030035, Kokna/Kokni/Kukna,2480,1263,1217,1940,996,944,540,267,273
C0116,30,000,00000,GOA,030049, Mawchi,1,0,1,0,0,0,1,0,1
C0116,30,000,00000,GOA,030066, Paradhi,82,45,37,0,0,0,82,45,37
C0116,30,000,00000,GOA,030073, Tadavi,37,17,20,11,4,7,26,13,13
C0116,30,000,00000,GOA,030999,30 Others,48,30,18,2,1,1,46,29,17
C0116,30,000,00000,GOA,031000,31 BHOTIA ,2,1,1,0,0,0,2,1,1
C0116,30,000,00000,GOA,031001, Bhotia,1,0,1,0,0,0,1,0,1
C0116,30,000,00000,GOA,031999,31 Others,1,1,0,0,0,0,1,1,0
C0116,30,000,00000,GOA,034000,34 CHAKHESANG ,2,2,0,0,0,0,2,2,0
C0116,30,000,00000,GOA,034001, Chakhesang,2,2,0,0,0,0,2,2,0
C0116,30,000,00000,GOA,036000,36 CHANG ,1,0,1,0,0,0,1,0,1
C0116,30,000,00000,GOA,036001, Chang,1,0,1,0,0,0,1,0,1
C0116,30,000,00000,GOA,037000,37 COORGI/KODAGU ,57,32,25,1,1,0,56,31,25
C0116,30,000,00000,GOA,037001, Coorgi/Kodagu,57,32,25,1,1,0,56,31,25
C0116,30,000,00000,GOA,039000,39 DIMASA ,2,2,0,0,0,0,2,2,0
C0116,30,000,00000,GOA,039002, Dimasa,1,1,0,0,0,0,1,1,0
