Table,State,District,Sub-,Area name,Mother,Mother tongue name,Total,,,Rural,,,Urban,,
name,code,code,district,,tongue,,P,M,F,P,M,F,P,M,F
,,,code,,code,,1,2,3,4,5,6,7,8,9
C0116,10,000,00000,BIHAR,014999,14 Others,12,7,5,2,2,0,10,5,5
C0116,10,000,00000,BIHAR,015000,15 ODIA ,3188,1885,1303,2114,1120,994,1074,765,309
C0116,10,000,00000,BIHAR,015007, Bhuiya/Bhuyan[Ori],19,8,11,19,8,11,0,0,0
C0116,10,000,00000,BIHAR,015014, Desia,249,125,124,249,125,124,0,0,0
C0116,10,000,00000,BIHAR,015043, Odia,2905,1741,1164,1840,983,857,1065,758,307
C0116,10,000,00000,BIHAR,015058, Sambalpuri,5,5,0,0,0,0,5,5,0
C0116,10,000,00000,BIHAR,015999,15 Others,10,6,4,6,4,2,4,2,2
C0116,10,000,00000,BIHAR,016000,16 PUNJABI ,10467,5763,4704,2933,1605,1328,7534,4158,3376
C0116,10,000,00000,BIHAR,016002, Bagri,3,3,0,2,2,0,1,1,0
C0116,10,000,00000,BIHAR,016005, Bhateali,22,13,9,0,0,0,22,13,9
C0116,10,000,00000,BIHAR,016038, Punjabi,10120,5569,4551,2620,1430,1190,7500,4139,3361
C0116,10,000,00000,BIHAR,016999,16 Others,322,178,144,311,173,138,11,5,6
C0116,10,000,00000,BIHAR,017000,17 SANSKRIT ,3388,1845,1543,3041,1654,1387,347,191,156
C0116,10,000,00000,BIHAR,017002, Sanskrit,3388,1845,1543,3041,1654,1387,347,191,156
C0116,10,000,00000,BIHAR,018000,18 SANTALI ,458949,233302,225647,447771,227577,220194,11178,5725,5453
C0116,10,000,00000,BIHAR,018010, Karmali,2896,1476,1420,2863,1460,1403,33,16,17
C0116,10,000,00000,BIHAR,018011, Mahili,26,12,14,26,12,14,0,0,0
C0116,10,000,00000,BIHAR,018040, Santali,455664,231627,224037,444528,225927,218601,11136,5700,5436
C0116,10,000,00000,BIHAR,018999,18 Others,363,187,176,354,178,176,9,9,0
C0116,10,000,00000,BIHAR,019000,19 SINDHI,2227,1135,1092,1041,529,512,1186,606,580
C0116,10,000,00000,BIHAR,019002, Bhatia,848,431,417,831,423,408,17,8,9
C0116,10,000,00000,BIHAR,019014, Sindhi,1269,645,624,102,48,54,1167,597,570
C0116,10,000,00000,BIHAR,019999,19 Others,110,59,51,108,58,50,2,1,1
C0116,10,000,00000,BIHAR,020000,20 TAMIL ,986,674,312,400,272,128,586,402,184
C0116,10,000,00000,BIHAR,020027, Tamil,975,668,307,400,272,128,575,396,179
C0116,10,000,00000,BIHAR,020999,20 Others,11,6,5,0,0,0,11,6,5
C0116,10,000,00000,BIHAR,021000,21 TELUGU ,1467,955,512,705,449,256,762,506,256
C0116,10,000,00000,BIHAR,021046, Telugu,1212,810,402,451,305,146,761,505,256
C0116,10,000,00000,BIHAR,021999,21 Others,255,145,110,254,144,110,1,1,0
C0116,10,000,00000,BIHAR,022000,22 URDU,8770002,4539650,4230352,7122078,3680912,3441166,1647924,858738,789186
C0116,10,000,00000,BIHAR,022015, Urdu,8769007,4539138,4229869,7121597,3680652,3440945,1647410,858486,788924
C0116,10,000,00000,BIHAR,022999,22 Others,995,512,483,481,260,221,514,252,262
C0116,10,000,00000,BIHAR,023000,23 ADI ,44,39,5,23,21,2,21,18,3
C0116,10,000,00000,BIHAR,023003, Adi,7,5,2,7,5,2,0,0,0
C0116,10,000,00000,BIHAR,023006, Adi Gallong/Gallong,6,4,2,0,0,0,6,4,2
C0116,10,000,00000,BIHAR,023040, Talgalo,8,7,1,3,3,0,5,4,1
C0116,10,000,00000,BIHAR,023999,23 Others,23,23,0,13,13,0,10,10,0
C0116,10,000,00000,BIHAR,024000,24 AFGHANI/KABULI/PASHTO ,5,2,3,5,2,3,0,0,0
C0116,10,000,00000,BIHAR,024999,24 Others,5,2,3,5,2,3,0,0,0
C0116,10,000,00000,BIHAR,025000,25 ANAL ,1,1,0,1,1,0,0,0,0
C0116,10,000,00000,BIHAR,025999,25 Others,1,1,0,1,1,0,0,0,0
C0116,10,000,00000,BIHAR,026000,26 ANGAMI ,2,0,2,1,0,1,1,0,1
C0116,10,000,00000,BIHAR,026002, Angami,2,0,2,1,0,1,1,0,1
C0116,10,000,00000,BIHAR,028000,28 ARABIC/ARBI ,25144,14160,10984,22051,12444,9607,3093,1716,1377
C0116,10,000,00000,BIHAR,028001, Arabic/Arbi,25144,14160,10984,22051,12444,9607,3093,1716,1377
C0116,10,000,00000,BIHAR,029000,29 BALTI ,108,57,51,108,57,51,0,0,0
C0116,10,000,00000,BIHAR,029999,29 Others,108,57,51,108,57,51,0,0,0
C0116,10,000,00000,BIHAR,030000,30 BHILI/BHILODI ,1448,779,669,1436,772,664,12,7,5
C0116,10,000,00000,BIHAR,030002, Baori,984,535,449,979,531,448,5,4,1
C0116,10,000,00000,BIHAR,030007, Bhili/Bhilodi,316,168,148,316,168,148,0,0,0
C0116,10,000,00000,BIHAR,030011, Chodhari,44,21,23,44,21,23,0,0,0
C0116,10,000,00000,BIHAR,030020, Gamti/Gavit,91,49,42,91,49,42,0,0,0
C0116,10,000,00000,BIHAR,030035, Kokna/Kokni/Kukna,7,3,4,1,1,0,6,2,4
C0116,10,000,00000,BIHAR,030070, Rathi,1,1,0,1,1,0,0,0,0
C0116,10,000,00000,BIHAR,030073, Tadavi,1,0,1,1,0,1,0,0,0
C0116,10,000,00000,BIHAR,030999,30 Others,4,2,2,3,1,2,1,1,0
C0116,10,000,00000,BIHAR,031000,31 BHOTIA ,15,12,3,6,4,2,9,8,1
C0116,10,000,00000,BIHAR,031001, Bhotia,10,8,2,3,2,1,7,6,1
C0116,10,000,00000,BIHAR,031999,31 Others,5,4,1,3,2,1,2,2,0
C0116,10,000,00000,BIHAR,032000,32 BHUMIJ ,963,485,478,957,482,475,6,3,3
C0116,10,000,00000,BIHAR,032999,32 Others,963,485,478,957,482,475,6,3,3
C0116,10,000,00000,BIHAR,033000,33 BISHNUPURIYA,1616,794,822,1616,794,822,0,0,0
C0116,10,000,00000,BIHAR,033999,33 Others,1616,794,822,1616,794,822,0,0,0
C0116,10,000,00000,BIHAR,036000,36 CHANG ,123,61,62,41,20,21,82,41,41
C0116,10,000,00000,BIHAR,036001, Chang,123,61,62,41,20,21,82,41,41
C0116,10,000,00000,BIHAR,037000,37 COORGI/KODAGU ,489,242,247,402,202,200,87,40,47
C0116,10,000,00000,BIHAR,037001, Coorgi/Kodagu,489,242,247,402,202,200,87,40,47
C0116,10,000,00000,BIHAR,039000,39 DIMASA ,2,2,0,2,2,0,0,0,0
C0116,10,000,00000,BIHAR,039002, Dimasa,1,1,0,1,1,0,0,0,0
C0116,10,000,00000,BIHAR,039999,39 Others,1,1,0,1,1,0,0,0,0
C0116,10,000,00000,BIHAR,040000,40 ENGLISH ,4652,2740,1912,2498,1544,954,2154,1196,958
C0116,10,000,00000,BIHAR,040001, English,4652,2740,1912,2498,1544,954,2154,1196,958
C0116,10,000,00000,BIHAR,041000,41 GADABA ,1,0,1,1,0,1,0,0,0
C0116,10,000,00000,BIHAR,041001, Gadaba,1,0,1,1,0,1,0,0,0
C0116,10,000,00000,BIHAR,043000,43 GARO ,4,4,0,4,4,0,0,0,0
C0116,10,000,00000,BIHAR,043005, Garo,4,4,0,4,4,0,0,0,0
C0116,10,000,00000,BIHAR,044000,44 GONDI,21,7,14,5,1,4,16,6,10
C0116,10,000,00000,BIHAR,044017, Maria/ Muria,1,0,1,0,0,0,1,0,1
C0116,10,000,00000,BIHAR,044999,44 Others,20,7,13,5,1,4,15,6,9
C0116,10,000,00000,BIHAR,045000,45 HALABI,1,1,0,0,0,0,1,1,0
C0116,10,000,00000,BIHAR,045001, Halabi,1,1,0,0,0,0,1,1,0
C0116,10,000,00000,BIHAR,046000,46 HALAM ,2,1,1,0,0,0,2,1,1
C0116,10,000,00000,BIHAR,046999,46 Others,2,1,1,0,0,0,2,1,1
C0116,10,000,00000,BIHAR,048000,48 HO,1890,1056,834,1659,935,724,231,121,110
C0116,10,000,00000,BIHAR,048004, Ho,577,292,285,454,229,225,123,63,60
C0116,10,000,00000,BIHAR,048007, Lohara,1313,764,549,1205,706,499,108,58,50
C0116,10,000,00000,BIHAR,049000,49 JATAPU ,5,2,3,0,0,0,5,2,3
C0116,10,000,00000,BIHAR,049999,49 Others,5,2,3,0,0,0,5,2,3
C0116,10,000,00000,BIHAR,051000,51 KABUI ,2,2,0,2,2,0,0,0,0
C0116,10,000,00000,BIHAR,051005, Rongmei,2,2,0,2,2,0,0,0,0
C0116,10,000,00000,BIHAR,053000,53 KHANDESHI,4,4,0,2,2,0,2,2,0
C0116,10,000,00000,BIHAR,053005, Gujari,4,4,0,2,2,0,2,2,0
C0116,10,000,00000,BIHAR,054000,54 KHARIA ,1600,787,813,1536,754,782,64,33,31
C0116,10,000,00000,BIHAR,054005, Kharia,1600,787,813,1536,754,782,64,33,31
C0116,10,000,00000,BIHAR,055000,55 KHASI ,1,1,0,1,1,0,0,0,0
C0116,10,000,00000,BIHAR,055007, Khasi,1,1,0,1,1,0,0,0,0
C0116,10,000,00000,BIHAR,056000,56 KHEZHA ,237,121,116,236,120,116,1,1,0
C0116,10,000,00000,BIHAR,056003, Khezha,236,120,116,236,120,116,0,0,0
C0116,10,000,00000,BIHAR,056999,56 Others ,1,1,0,0,0,0,1,1,0
C0116,10,000,00000,BIHAR,058000,58 KHOND/KONDH ,6,4,2,0,0,0,6,4,2
C0116,10,000,00000,BIHAR,058001, Khond/Kondh,6,4,2,0,0,0,6,4,2
C0116,10,000,00000,BIHAR,059000,59 KINNAURI ,4,4,0,3,3,0,1,1,0
C0116,10,000,00000,BIHAR,059003, Kinnauri,3,3,0,3,3,0,0,0,0
C0116,10,000,00000,BIHAR,059999,59 Others,1,1,0,0,0,0,1,1,0
C0116,10,000,00000,BIHAR,061000,61 KOCH ,73,41,32,72,40,32,1,1,0
C0116,10,000,00000,BIHAR,061002, Koch,73,41,32,72,40,32,1,1,0
C0116,10,000,00000,BIHAR,062000,62 KODA/KORA ,468,246,222,392,198,194,76,48,28
C0116,10,000,00000,BIHAR,062003, Koda/Kora,468,246,222,392,198,194,76,48,28
C0116,10,000,00000,BIHAR,065000,65 KONDA,3,1,2,0,0,0,3,1,2
C0116,10,000,00000,BIHAR,065003, Konda,3,1,2,0,0,0,3,1,2
C0116,10,000,00000,BIHAR,066000,66 KONYAK ,2,1,1,2,1,1,0,0,0
C0116,10,000,00000,BIHAR,066001, Konyak,2,1,1,2,1,1,0,0,0
C0116,10,000,00000,BIHAR,067000,67 KORKU ,98,54,44,98,54,44,0,0,0
C0116,10,000,00000,BIHAR,067001, Korku,98,54,44,98,54,44,0,0,0
C0116,10,000,00000,BIHAR,068000,68 KORWA ,31,19,12,18,12,6,13,7,6
C0116,10,000,00000,BIHAR,068999,68 Others ,31,19,12,18,12,6,13,7,6
C0116,10,000,00000,BIHAR,071000,71 KUKI,7,7,0,4,4,0,3,3,0
C0116,10,000,00000,BIHAR,071008, Kuki,6,6,0,3,3,0,3,3,0
C0116,10,000,00000,BIHAR,071999,71 Others ,1,1,0,1,1,0,0,0,0
C0116,10,000,00000,BIHAR,072000,72 KURUKH/ORAON ,87995,45208,42787,77894,39919,37975,10101,5289,4812
C0116,10,000,00000,BIHAR,072024, Kurukh/Oraon,83996,43128,40868,74289,38061,36228,9707,5067,4640
C0116,10,000,00000,BIHAR,072999,72 Others ,3999,2080,1919,3605,1858,1747,394,222,172
C0116,10,000,00000,BIHAR,073000,73 LADAKHI ,25,25,0,25,25,0,0,0,0
C0116,10,000,00000,BIHAR,073003, Ladakhi,25,25,0,25,25,0,0,0,0
C0116,10,000,00000,BIHAR,074000,74 LAHAULI ,26,13,13,12,6,6,14,7,7
C0116,10,000,00000,BIHAR,074002, Lahauli,1,1,0,1,1,0,0,0,0
C0116,10,000,00000,BIHAR,074999,74 Others ,25,12,13,11,5,6,14,7,7
C0116,10,000,00000,BIHAR,075000,75 LAHNDA ,1,1,0,1,1,0,0,0,0
C0116,10,000,00000,BIHAR,075999,75 Others ,1,1,0,1,1,0,0,0,0
C0116,10,000,00000,BIHAR,076000,76 LAKHER,10,6,4,8,5,3,2,1,1
C0116,10,000,00000,BIHAR,076002, Mara,10,6,4,8,5,3,2,1,1
C0116,10,000,00000,BIHAR,078000,78 LEPCHA ,1,1,0,1,1,0,0,0,0
C0116,10,000,00000,BIHAR,078001, Lepcha,1,1,0,1,1,0,0,0,0
C0116,10,000,00000,BIHAR,080000,80 LIMBU ,2,1,1,2,1,1,0,0,0
C0116,10,000,00000,BIHAR,080999,80 Others ,2,1,1,2,1,1,0,0,0
C0116,10,000,00000,BIHAR,081000,81 LOTHA ,1,1,0,0,0,0,1,1,0
C0116,10,000,00000,BIHAR,081001, Lotha,1,1,0,0,0,0,1,1,0
C0116,10,000,00000,BIHAR,082000,82 LUSHAI/MIZO ,92,64,28,64,37,27,28,27,1
C0116,10,000,00000,BIHAR,082005, Lushai/Mizo,92,64,28,64,37,27,28,27,1
C0116,10,000,00000,BIHAR,083000,83 MALTO ,75986,39597,36389,75900,39551,36349,86,46,40
C0116,10,000,00000,BIHAR,083002, Pahariya,75,39,36,75,39,36,0,0,0
C0116,10,000,00000,BIHAR,083004, Kulehiya,75776,39489,36287,75690,39443,36247,86,46,40
C0116,10,000,00000,BIHAR,083999,83 Others,135,69,66,135,69,66,0,0,0
C0116,10,000,00000,BIHAR,084000,84 MAO,3,1,2,0,0,0,3,1,2
C0116,10,000,00000,BIHAR,084001, Mao,3,1,2,0,0,0,3,1,2
C0116,10,000,00000,BIHAR,087000,87 MIRI/MISHING,4,4,0,2,2,0,2,2,0
C0116,10,000,00000,BIHAR,087003, Miri/Mishing,4,4,0,2,2,0,2,2,0
C0116,10,000,00000,BIHAR,088000,88 MISHMI ,6,6,0,6,6,0,0,0,0
C0116,10,000,00000,BIHAR,088007, Mishmi,3,3,0,3,3,0,0,0,0
C0116,10,000,00000,BIHAR,088999,88 Others ,3,3,0,3,3,0,0,0,0
