Table,State,District,Sub-,Area name,Mother,Mother tongue name,Total,,,Rural,,,Urban,,
name,code,code,district,,tongue,,P,M,F,P,M,F,P,M,F
,,,code,,code,,1,2,3,4,5,6,7,8,9
C0116,29,000,00000,KARNATAKA,071008, Kuki,108,51,57,4,2,2,104,49,55
C0116,29,000,00000,KARNATAKA,071999,71 Others ,3,3,0,0,0,0,3,3,0
C0116,29,000,00000,KARNATAKA,072000,72 KURUKH/ORAON ,284,134,150,117,66,51,167,68,99
C0116,29,000,00000,KARNATAKA,072024, Kurukh/Oraon,281,132,149,116,65,51,165,67,98
C0116,29,000,00000,KARNATAKA,072999,72 Others ,3,2,1,1,1,0,2,1,1
C0116,29,000,00000,KARNATAKA,073000,73 LADAKHI ,666,625,41,578,548,30,88,77,11
C0116,29,000,00000,KARNATAKA,073003, Ladakhi,666,625,41,578,548,30,88,77,11
C0116,29,000,00000,KARNATAKA,075000,75 LAHNDA ,289,147,142,15,6,9,274,141,133
C0116,29,000,00000,KARNATAKA,075006, Hindi Multani,14,7,7,0,0,0,14,7,7
C0116,29,000,00000,KARNATAKA,075999,75 Others ,275,140,135,15,6,9,260,134,126
C0116,29,000,00000,KARNATAKA,076000,76 LAKHER,66,37,29,20,12,8,46,25,21
C0116,29,000,00000,KARNATAKA,076002, Mara,66,37,29,20,12,8,46,25,21
C0116,29,000,00000,KARNATAKA,078000,78 LEPCHA ,21,11,10,2,2,0,19,9,10
C0116,29,000,00000,KARNATAKA,078001, Lepcha,21,11,10,2,2,0,19,9,10
