Table,State,District,Sub-,Area name,Mother,Mother tongue name,Total,,,Rural,,,Urban,,
name,code,code,district,,tongue,,P,M,F,P,M,F,P,M,F
,,,code,,code,,1,2,3,4,5,6,7,8,9
C0116,28,000,00000,ANDHRA PRADESH,012003, Manipuri,1356,698,658,241,165,76,1115,533,582
C0116,28,000,00000,ANDHRA PRADESH,013000,13 MARATHI ,674928,341066,333862,434526,218275,216251,240402,122791,117611
C0116,28,000,00000,ANDHRA PRADESH,013004, Are,3526,1747,1779,3443,1703,1740,83,44,39
C0116,28,000,00000,ANDHRA PRADESH,013060, Koli,12,5,7,7,3,4,5,2,3
C0116,28,000,00000,ANDHRA PRADESH,013071, Marathi,670048,338659,331389,430360,216225,214135,239688,122434,117254
C0116,28,000,00000,ANDHRA PRADESH,013999,13 Others,1342,655,687,716,344,372,626,311,315
C0116,28,000,00000,ANDHRA PRADESH,014000,14 NEPALI ,11551,6695,4856,2485,1497,988,9066,5198,3868
C0116,28,000,00000,ANDHRA PRADESH,014011, Nepali,11546,6694,4852,2482,1496,986,9064,5198,3866
C0116,28,000,00000,ANDHRA PRADESH,014999,14 Others,5,1,4,3,1,2,2,0,2
C0116,28,000,00000,ANDHRA PRADESH,015000,15 ODIA ,361471,183661,177810,263632,131557,132075,97839,52104,45735
C0116,28,000,00000,ANDHRA PRADESH,015006, Bhatri,12,7,5,0,0,0,12,7,5
C0116,28,000,00000,ANDHRA PRADESH,015014, Desia,1,1,0,1,1,0,0,0,0
C0116,28,000,00000,ANDHRA PRADESH,015043, Odia,344569,175376,169193,256261,127901,128360,88308,47475,40833
C0116,28,000,00000,ANDHRA PRADESH,015055, Relli,12153,5965,6188,4351,2162,2189,7802,3803,3999
C0116,28,000,00000,ANDHRA PRADESH,015999,15 Others,4736,2312,2424,3019,1493,1526,1717,819,898
C0116,28,000,00000,ANDHRA PRADESH,016000,16 PUNJABI ,24413,12941,11472,1901,1046,855,22512,11895,10617
C0116,28,000,00000,ANDHRA PRADESH,016002, Bagri,9,4,5,2,1,1,7,3,4
C0116,28,000,00000,ANDHRA PRADESH,016038, Punjabi,24379,12925,11454,1876,1034,842,22503,11891,10612
C0116,28,000,00000,ANDHRA PRADESH,016999,16 Others,25,12,13,23,11,12,2,1,1
C0116,28,000,00000,ANDHRA PRADESH,017000,17 SANSKRIT ,493,277,216,59,33,26,434,244,190
C0116,28,000,00000,ANDHRA PRADESH,017002, Sanskrit,493,277,216,59,33,26,434,244,190
C0116,28,000,00000,ANDHRA PRADESH,018000,18 SANTALI ,226,120,106,32,21,11,194,99,95
C0116,28,000,00000,ANDHRA PRADESH,018011, Mahili,1,1,0,0,0,0,1,1,0
C0116,28,000,00000,ANDHRA PRADESH,018040, Santali,219,115,104,32,21,11,187,94,93
C0116,28,000,00000,ANDHRA PRADESH,018999,18 Others,6,4,2,0,0,0,6,4,2
C0116,28,000,00000,ANDHRA PRADESH,019000,19 SINDHI,11299,5651,5648,188,96,92,11111,5555,5556
C0116,28,000,00000,ANDHRA PRADESH,019008, Kachchhi,989,475,514,35,16,19,954,459,495
