Table,State,District,Sub-,Area name,Mother,Mother tongue name,Total,,,Rural,,,Urban,,
name,code,code,district,,tongue,,P,M,F,P,M,F,P,M,F
,,,code,,code,,1,2,3,4,5,6,7,8,9
C0116,34,634,00000,Yanam,002007, Bengali,7,5,2,0,0,0,7,5,2
C0116,34,634,00000,Yanam,006000,6 HINDI ,95,57,38,0,0,0,95,57,38
C0116,34,634,00000,Yanam,006102, Bhojpuri,1,1,0,0,0,0,1,1,0
C0116,34,634,00000,Yanam,006240, Hindi,88,53,35,0,0,0,88,53,35
C0116,34,634,00000,Yanam,006400, Marwari,6,3,3,0,0,0,6,3,3
C0116,34,634,00000,Yanam,007000,7 KANNADA,4,1,3,0,0,0,4,1,3
C0116,34,634,00000,Yanam,007016, Kannada,4,1,3,0,0,0,4,1,3
C0116,34,634,00000,Yanam,011000,11 MALAYALAM,15,6,9,0,0,0,15,6,9
C0116,34,634,00000,Yanam,011016, Malayalam,15,6,9,0,0,0,15,6,9
C0116,34,634,00000,Yanam,013000,13 MARATHI ,18,9,9,0,0,0,18,9,9
C0116,34,634,00000,Yanam,013071, Marathi,18,9,9,0,0,0,18,9,9
C0116,34,634,00000,Yanam,014000,14 NEPALI ,2,1,1,0,0,0,2,1,1
C0116,34,634,00000,Yanam,014011, Nepali,2,1,1,0,0,0,2,1,1
C0116,34,634,00000,Yanam,015000,15 ODIA ,47,25,22,0,0,0,47,25,22
C0116,34,634,00000,Yanam,015043, Odia,47,25,22,0,0,0,47,25,22
C0116,34,634,00000,Yanam,020000,20 TAMIL ,101,49,52,0,0,0,101,49,52
C0116,34,634,00000,Yanam,020027, Tamil,101,49,52,0,0,0,101,49,52
C0116,34,634,00000,Yanam,021000,21 TELUGU ,54256,26642,27614,0,0,0,54256,26642,27614
C0116,34,634,00000,Yanam,021046, Telugu,54256,26642,27614,0,0,0,54256,26642,27614
C0116,34,634,00000,Yanam,022000,22 URDU,1077,504,573,0,0,0,1077,504,573
C0116,34,634,00000,Yanam,022015, Urdu,1077,504,573,0,0,0,1077,504,573
C0116,34,634,00000,Yanam,040000,40 ENGLISH ,4,2,2,0,0,0,4,2,2
C0116,34,634,00000,Yanam,040001, English,4,2,2,0,0,0,4,2,2
C0116,34,634,05908,Yanam Taluk,002000,2 BENGALI ,7,5,2,0,0,0,7,5,2
C0116,34,634,05908,Yanam Taluk,002007, Bengali,7,5,2,0,0,0,7,5,2
C0116,34,634,05908,Yanam Taluk,006000,6 HINDI ,95,57,38,0,0,0,95,57,38
C0116,34,634,05908,Yanam Taluk,006102, Bhojpuri,1,1,0,0,0,0,1,1,0
C0116,34,634,05908,Yanam Taluk,006240, Hindi,88,53,35,0,0,0,88,53,35
C0116,34,634,05908,Yanam Taluk,006400, Marwari,6,3,3,0,0,0,6,3,3
C0116,34,634,05908,Yanam Taluk,007000,7 KANNADA,4,1,3,0,0,0,4,1,3
C0116,34,634,05908,Yanam Taluk,007016, Kannada,4,1,3,0,0,0,4,1,3
C0116,34,634,05908,Yanam Taluk,011000,11 MALAYALAM,15,6,9,0,0,0,15,6,9
C0116,34,634,05908,Yanam Taluk,011016, Malayalam,15,6,9,0,0,0,15,6,9
C0116,34,634,05908,Yanam Taluk,013000,13 MARATHI ,18,9,9,0,0,0,18,9,9
C0116,34,634,05908,Yanam Taluk,013071, Marathi,18,9,9,0,0,0,18,9,9
C0116,34,634,05908,Yanam Taluk,014000,14 NEPALI ,2,1,1,0,0,0,2,1,1
C0116,34,634,05908,Yanam Taluk,014011, Nepali,2,1,1,0,0,0,2,1,1
C0116,34,634,05908,Yanam Taluk,015000,15 ODIA ,47,25,22,0,0,0,47,25,22
C0116,34,634,05908,Yanam Taluk,015043, Odia,47,25,22,0,0,0,47,25,22
C0116,34,634,05908,Yanam Taluk,020000,20 TAMIL ,101,49,52,0,0,0,101,49,52
C0116,34,634,05908,Yanam Taluk,020027, Tamil,101,49,52,0,0,0,101,49,52
C0116,34,634,05908,Yanam Taluk,021000,21 TELUGU ,54256,26642,27614,0,0,0,54256,26642,27614
C0116,34,634,05908,Yanam Taluk,021046, Telugu,54256,26642,27614,0,0,0,54256,26642,27614
C0116,34,634,05908,Yanam Taluk,022000,22 URDU,1077,504,573,0,0,0,1077,504,573
C0116,34,634,05908,Yanam Taluk,022015, Urdu,1077,504,573,0,0,0,1077,504,573
C0116,34,634,05908,Yanam Taluk,040000,40 ENGLISH ,4,2,2,0,0,0,4,2,2
C0116,34,634,05908,Yanam Taluk,040001, English,4,2,2,0,0,0,4,2,2
C0116,34,635,00000,Puducherry,001000,1 ASSAMESE,40,23,17,16,8,8,24,15,9
C0116,34,635,00000,Puducherry,001002, Assamese,40,23,17,16,8,8,24,15,9
C0116,34,635,00000,Puducherry,002000,2 BENGALI ,1372,682,690,51,24,27,1321,658,663
C0116,34,635,00000,Puducherry,002007, Bengali,1372,682,690,51,24,27,1321,658,663
C0116,34,635,00000,Puducherry,003000,3 BODO ,4,3,1,0,0,0,4,3,1
C0116,34,635,00000,Puducherry,003001, Bodo/Boro,4,3,1,0,0,0,4,3,1
C0116,34,635,00000,Puducherry,004000,4 DOGRI ,5,3,2,0,0,0,5,3,2
C0116,34,635,00000,Puducherry,004001, Dogri,5,3,2,0,0,0,5,3,2
C0116,34,635,00000,Puducherry,005000,5 GUJARATI,1389,686,703,16,9,7,1373,677,696
C0116,34,635,00000,Puducherry,005018, Gujarati,802,383,419,3,1,2,799,382,417
C0116,34,635,00000,Puducherry,005057, Saurashtra/Saurashtri,531,274,257,11,7,4,520,267,253
C0116,34,635,00000,Puducherry,005999,5 Others,56,29,27,2,1,1,54,28,26
C0116,34,635,00000,Puducherry,006000,6 HINDI ,5628,2982,2646,701,366,335,4927,2616,2311
C0116,34,635,00000,Puducherry,006040, Baghati/Baghati Pahari,1,1,0,0,0,0,1,1,0
C0116,34,635,00000,Puducherry,006066, Banjari,8,4,4,0,0,0,8,4,4
C0116,34,635,00000,Puducherry,006102, Bhojpuri,14,6,8,3,2,1,11,4,7
C0116,34,635,00000,Puducherry,006207, Gojri/Gujjari/Gujar,1,1,0,0,0,0,1,1,0
C0116,34,635,00000,Puducherry,006235, Haryanvi,5,2,3,0,0,0,5,2,3
C0116,34,635,00000,Puducherry,006240, Hindi,5104,2706,2398,637,333,304,4467,2373,2094
C0116,34,635,00000,Puducherry,006353, Lamani/Lambadi,3,2,1,0,0,0,3,2,1
C0116,34,635,00000,Puducherry,006400, Marwari,181,92,89,4,2,2,177,90,87
C0116,34,635,00000,Puducherry,006489, Rajasthani,245,128,117,13,5,8,232,123,109
C0116,34,635,00000,Puducherry,006503, Sadan/Sadri,6,1,5,4,0,4,2,1,1
C0116,34,635,00000,Puducherry,006999,6 Others,60,39,21,40,24,16,20,15,5
C0116,34,635,00000,Puducherry,007000,7 KANNADA,1537,750,787,82,43,39,1455,707,748
C0116,34,635,00000,Puducherry,007002, Badaga,18,6,12,0,0,0,18,6,12
C0116,34,635,00000,Puducherry,007016, Kannada,1435,700,735,81,43,38,1354,657,697
C0116,34,635,00000,Puducherry,007041, Prakritha/Prakritha Bhasha,74,40,34,0,0,0,74,40,34
C0116,34,635,00000,Puducherry,007999,7 Others,10,4,6,1,0,1,9,4,5
C0116,34,635,00000,Puducherry,008000,8 KASHMIRI ,16,10,6,0,0,0,16,10,6
C0116,34,635,00000,Puducherry,008005, Kashmiri,16,10,6,0,0,0,16,10,6
C0116,34,635,00000,Puducherry,009000,9 KONKANI,77,35,42,1,0,1,76,35,41
C0116,34,635,00000,Puducherry,009011, Konkani,77,35,42,1,0,1,76,35,41
C0116,34,635,00000,Puducherry,010000,10 MAITHILI ,6,3,3,0,0,0,6,3,3
C0116,34,635,00000,Puducherry,010008, Maithili,6,3,3,0,0,0,6,3,3
C0116,34,635,00000,Puducherry,011000,11 MALAYALAM,6148,2915,3233,279,128,151,5869,2787,3082
C0116,34,635,00000,Puducherry,011016, Malayalam,6148,2915,3233,279,128,151,5869,2787,3082
C0116,34,635,00000,Puducherry,012000,12 MANIPURI ,21,9,12,0,0,0,21,9,12
C0116,34,635,00000,Puducherry,012003, Manipuri,21,9,12,0,0,0,21,9,12
C0116,34,635,00000,Puducherry,013000,13 MARATHI ,778,395,383,47,23,24,731,372,359
C0116,34,635,00000,Puducherry,013071, Marathi,770,391,379,47,23,24,723,368,355
C0116,34,635,00000,Puducherry,013999,13 Others,8,4,4,0,0,0,8,4,4
C0116,34,635,00000,Puducherry,014000,14 NEPALI ,397,226,171,102,56,46,295,170,125
C0116,34,635,00000,Puducherry,014011, Nepali,397,226,171,102,56,46,295,170,125
C0116,34,635,00000,Puducherry,015000,15 ODIA ,1703,949,754,401,238,163,1302,711,591
C0116,34,635,00000,Puducherry,015043, Odia,1703,949,754,401,238,163,1302,711,591
C0116,34,635,00000,Puducherry,016000,16 PUNJABI ,115,60,55,6,4,2,109,56,53
C0116,34,635,00000,Puducherry,016038, Punjabi,115,60,55,6,4,2,109,56,53
C0116,34,635,00000,Puducherry,017000,17 SANSKRIT ,7,2,5,0,0,0,7,2,5
C0116,34,635,00000,Puducherry,017002, Sanskrit,7,2,5,0,0,0,7,2,5
C0116,34,635,00000,Puducherry,019000,19 SINDHI,94,44,50,0,0,0,94,44,50
C0116,34,635,00000,Puducherry,019008, Kachchhi,9,3,6,0,0,0,9,3,6
C0116,34,635,00000,Puducherry,019014, Sindhi,85,41,44,0,0,0,85,41,44
C0116,34,635,00000,Puducherry,020000,20 TAMIL ,903931,445266,458665,288647,142568,146079,615284,302698,312586
C0116,34,635,00000,Puducherry,020027, Tamil,903931,445266,458665,288647,142568,146079,615284,302698,312586
C0116,34,635,00000,Puducherry,021000,21 TELUGU ,18757,9254,9503,2122,1035,1087,16635,8219,8416
C0116,34,635,00000,Puducherry,021046, Telugu,18757,9254,9503,2122,1035,1087,16635,8219,8416
C0116,34,635,00000,Puducherry,022000,22 URDU,7413,3550,3863,574,258,316,6839,3292,3547
C0116,34,635,00000,Puducherry,022015, Urdu,7412,3550,3862,573,258,315,6839,3292,3547
C0116,34,635,00000,Puducherry,022999,22 Others,1,0,1,1,0,1,0,0,0
C0116,34,635,00000,Puducherry,023000,23 ADI ,5,3,2,0,0,0,5,3,2
C0116,34,635,00000,Puducherry,023003, Adi,5,3,2,0,0,0,5,3,2
C0116,34,635,00000,Puducherry,028000,28 ARABIC/ARBI ,37,19,18,0,0,0,37,19,18
C0116,34,635,00000,Puducherry,028001, Arabic/Arbi,37,19,18,0,0,0,37,19,18
C0116,34,635,00000,Puducherry,031000,31 BHOTIA ,4,4,0,0,0,0,4,4,0
C0116,34,635,00000,Puducherry,031999,31 Others,4,4,0,0,0,0,4,4,0
C0116,34,635,00000,Puducherry,037000,37 COORGI/KODAGU ,1,0,1,1,0,1,0,0,0
C0116,34,635,00000,Puducherry,037001, Coorgi/Kodagu,1,0,1,1,0,1,0,0,0
C0116,34,635,00000,Puducherry,040000,40 ENGLISH ,357,176,181,9,4,5,348,172,176
C0116,34,635,00000,Puducherry,040001, English,357,176,181,9,4,5,348,172,176
C0116,34,635,00000,Puducherry,055000,55 KHASI ,6,2,4,1,0,1,5,2,3
C0116,34,635,00000,Puducherry,055007, Khasi,6,2,4,1,0,1,5,2,3
C0116,34,635,00000,Puducherry,066000,66 KONYAK ,1,0,1,1,0,1,0,0,0
C0116,34,635,00000,Puducherry,066001, Konyak,1,0,1,1,0,1,0,0,0
C0116,34,635,00000,Puducherry,071000,71 KUKI,5,2,3,0,0,0,5,2,3
C0116,34,635,00000,Puducherry,071008, Kuki,5,2,3,0,0,0,5,2,3
C0116,34,635,00000,Puducherry,072000,72 KURUKH/ORAON ,12,7,5,3,2,1,9,5,4
C0116,34,635,00000,Puducherry,072024, Kurukh/Oraon,12,7,5,3,2,1,9,5,4
C0116,34,635,00000,Puducherry,082000,82 LUSHAI/MIZO ,1,1,0,0,0,0,1,1,0
C0116,34,635,00000,Puducherry,082005, Lushai/Mizo,1,1,0,0,0,0,1,1,0
C0116,34,635,00000,Puducherry,085000,85 MARAM,2,1,1,0,0,0,2,1,1
C0116,34,635,00000,Puducherry,085001, Maram ,2,1,1,0,0,0,2,1,1
C0116,34,635,00000,Puducherry,091000,91 MUNDA,5,0,5,3,0,3,2,0,2
C0116,34,635,00000,Puducherry,091009, Munda,5,0,5,3,0,3,2,0,2
C0116,34,635,00000,Puducherry,092000,92 MUNDARI ,3,1,2,0,0,0,3,1,2
C0116,34,635,00000,Puducherry,092005, Mundari,3,1,2,0,0,0,3,1,2
C0116,34,635,00000,Puducherry,094000,94 NISSI/DAFLA ,4,3,1,0,0,0,4,3,1
C0116,34,635,00000,Puducherry,094001, Apatani,4,3,1,0,0,0,4,3,1
C0116,34,635,00000,Puducherry,106000,106 SAVARA,4,2,2,0,0,0,4,2,2
C0116,34,635,00000,Puducherry,106004, Savara,4,2,2,0,0,0,4,2,2
C0116,34,635,00000,Puducherry,115000,115 TIBETAN ,10,6,4,0,0,0,10,6,4
C0116,34,635,00000,Puducherry,115008, Tibetan,10,6,4,0,0,0,10,6,4
C0116,34,635,00000,Puducherry,117000,117 TULU ,33,18,15,2,1,1,31,17,14
C0116,34,635,00000,Puducherry,117009, Tulu,33,18,15,2,1,1,31,17,14
C0116,34,635,00000,Puducherry,124000,124 OTHERS,361,166,195,15,2,13,346,164,182
C0116,34,635,05909,Puducherry Taluk,001000,1 ASSAMESE,4,2,2,0,0,0,4,2,2
C0116,34,635,05909,Puducherry Taluk,001002, Assamese,4,2,2,0,0,0,4,2,2
C0116,34,635,05909,Puducherry Taluk,002000,2 BENGALI ,985,481,504,0,0,0,985,481,504
C0116,34,635,05909,Puducherry Taluk,002007, Bengali,985,481,504,0,0,0,985,481,504
C0116,34,635,05909,Puducherry Taluk,003000,3 BODO ,1,1,0,0,0,0,1,1,0
C0116,34,635,05909,Puducherry Taluk,003001, Bodo/Boro,1,1,0,0,0,0,1,1,0
C0116,34,635,05909,Puducherry Taluk,004000,4 DOGRI ,1,1,0,0,0,0,1,1,0
C0116,34,635,05909,Puducherry Taluk,004001, Dogri,1,1,0,0,0,0,1,1,0
C0116,34,635,05909,Puducherry Taluk,005000,5 GUJARATI,747,370,377,2,1,1,745,369,376
C0116,34,635,05909,Puducherry Taluk,005018, Gujarati,483,236,247,0,0,0,483,236,247
C0116,34,635,05909,Puducherry Taluk,005057, Saurashtra/Saurashtri,250,129,121,2,1,1,248,128,120
C0116,34,635,05909,Puducherry Taluk,005999,5 Others,14,5,9,0,0,0,14,5,9
C0116,34,635,05909,Puducherry Taluk,006000,6 HINDI ,1797,920,877,34,13,21,1763,907,856
C0116,34,635,05909,Puducherry Taluk,006102, Bhojpuri,2,1,1,0,0,0,2,1,1
C0116,34,635,05909,Puducherry Taluk,006207, Gojri/Gujjari/Gujar,1,1,0,0,0,0,1,1,0
C0116,34,635,05909,Puducherry Taluk,006240, Hindi,1570,805,765,25,10,15,1545,795,750
C0116,34,635,05909,Puducherry Taluk,006400, Marwari,76,39,37,0,0,0,76,39,37
C0116,34,635,05909,Puducherry Taluk,006489, Rajasthani,144,71,73,9,3,6,135,68,67
C0116,34,635,05909,Puducherry Taluk,006999,6 Others,4,3,1,0,0,0,4,3,1
C0116,34,635,05909,Puducherry Taluk,007000,7 KANNADA,511,238,273,4,2,2,507,236,271
C0116,34,635,05909,Puducherry Taluk,007016, Kannada,498,233,265,4,2,2,494,231,263
C0116,34,635,05909,Puducherry Taluk,007041, Prakritha/Prakritha Bhasha,13,5,8,0,0,0,13,5,8
C0116,34,635,05909,Puducherry Taluk,008000,8 KASHMIRI ,11,8,3,0,0,0,11,8,3
C0116,34,635,05909,Puducherry Taluk,008005, Kashmiri,11,8,3,0,0,0,11,8,3
C0116,34,635,05909,Puducherry Taluk,009000,9 KONKANI,36,19,17,0,0,0,36,19,17
C0116,34,635,05909,Puducherry Taluk,009011, Konkani,36,19,17,0,0,0,36,19,17
C0116,34,635,05909,Puducherry Taluk,011000,11 MALAYALAM,1613,796,817,33,15,18,1580,781,799
C0116,34,635,05909,Puducherry Taluk,011016, Malayalam,1613,796,817,33,15,18,1580,781,799
C0116,34,635,05909,Puducherry Taluk,013000,13 MARATHI ,281,136,145,4,1,3,277,135,142
C0116,34,635,05909,Puducherry Taluk,013071, Marathi,273,132,141,4,1,3,269,131,138
C0116,34,635,05909,Puducherry Taluk,013999,13 Others,8,4,4,0,0,0,8,4,4
C0116,34,635,05909,Puducherry Taluk,014000,14 NEPALI ,158,103,55,0,0,0,158,103,55
C0116,34,635,05909,Puducherry Taluk,014011, Nepali,158,103,55,0,0,0,158,103,55
C0116,34,635,05909,Puducherry Taluk,015000,15 ODIA ,791,391,400,13,7,6,778,384,394
C0116,34,635,05909,Puducherry Taluk,015043, Odia,791,391,400,13,7,6,778,384,394
C0116,34,635,05909,Puducherry Taluk,016000,16 PUNJABI ,52,29,23,0,0,0,52,29,23
C0116,34,635,05909,Puducherry Taluk,016038, Punjabi,52,29,23,0,0,0,52,29,23
C0116,34,635,05909,Puducherry Taluk,017000,17 SANSKRIT ,3,1,2,0,0,0,3,1,2
C0116,34,635,05909,Puducherry Taluk,017002, Sanskrit,3,1,2,0,0,0,3,1,2
