Table,State,District,Sub-,Area name,Mother,Mother tongue name,Total,,,Rural,,,Urban,,
name,code,code,district,,tongue,,P,M,F,P,M,F,P,M,F
,,,code,,code,,1,2,3,4,5,6,7,8,9
C0116,31,587,00000,Lakshadweep,117009, Tulu,2,2,0,0,0,0,2,2,0
C0116,31,587,00000,Lakshadweep,124000,124 OTHERS,9311,4649,4662,51,20,31,9260,4629,4631
C0116,31,587,05620,Amini,005000,5 GUJARATI,1,1,0,0,0,0,1,1,0
C0116,31,587,05620,Amini,005018, Gujarati,1,1,0,0,0,0,1,1,0
C0116,31,587,05620,Amini,007000,7 KANNADA,2,2,0,0,0,0,2,2,0
C0116,31,587,05620,Amini,007016, Kannada,2,2,0,0,0,0,2,2,0
C0116,31,587,05620,Amini,011000,11 MALAYALAM,7629,3807,3822,0,0,0,7629,3807,3822
C0116,31,587,05620,Amini,011016, Malayalam,7629,3807,3822,0,0,0,7629,3807,3822
C0116,31,587,05620,Amini,013000,13 MARATHI ,1,1,0,0,0,0,1,1,0
C0116,31,587,05620,Amini,013071, Marathi,1,1,0,0,0,0,1,1,0
C0116,31,587,05620,Amini,020000,20 TAMIL ,7,6,1,0,0,0,7,6,1
C0116,31,587,05620,Amini,020027, Tamil,7,6,1,0,0,0,7,6,1
C0116,31,587,05620,Amini,022000,22 URDU,15,9,6,0,0,0,15,9,6
C0116,31,587,05620,Amini,022015, Urdu,14,8,6,0,0,0,14,8,6
C0116,31,587,05620,Amini,022999,22 Others,1,1,0,0,0,0,1,1,0
C0116,31,587,05620,Amini,117000,117 TULU ,1,1,0,0,0,0,1,1,0
C0116,31,587,05620,Amini,117009, Tulu,1,1,0,0,0,0,1,1,0
C0116,31,587,05620,Amini,124000,124 OTHERS,5,2,3,0,0,0,5,2,3
C0116,31,587,05621,Bitra,011000,11 MALAYALAM,269,152,117,269,152,117,0,0,0
C0116,31,587,05621,Bitra,011016, Malayalam,269,152,117,269,152,117,0,0,0
C0116,31,587,05621,Bitra,124000,124 OTHERS,2,2,0,2,2,0,0,0,0
C0116,31,587,05622,Chetlat,006000,6 HINDI ,3,3,0,3,3,0,0,0,0
C0116,31,587,05622,Chetlat,006240, Hindi,3,3,0,3,3,0,0,0,0
C0116,31,587,05622,Chetlat,007000,7 KANNADA,5,1,4,5,1,4,0,0,0
C0116,31,587,05622,Chetlat,007016, Kannada,5,1,4,5,1,4,0,0,0
C0116,31,587,05622,Chetlat,011000,11 MALAYALAM,2286,1122,1164,2286,1122,1164,0,0,0
C0116,31,587,05622,Chetlat,011016, Malayalam,2286,1122,1164,2286,1122,1164,0,0,0
C0116,31,587,05622,Chetlat,015000,15 ODIA ,4,4,0,4,4,0,0,0,0
C0116,31,587,05622,Chetlat,015043, Odia,4,4,0,4,4,0,0,0,0
C0116,31,587,05622,Chetlat,020000,20 TAMIL ,39,39,0,39,39,0,0,0,0
C0116,31,587,05622,Chetlat,020027, Tamil,39,39,0,39,39,0,0,0,0
C0116,31,587,05622,Chetlat,124000,124 OTHERS,10,3,7,10,3,7,0,0,0
C0116,31,587,05623,Kiltan,002000,2 BENGALI ,8,8,0,8,8,0,0,0,0
C0116,31,587,05623,Kiltan,002007, Bengali,8,8,0,8,8,0,0,0,0
C0116,31,587,05623,Kiltan,005000,5 GUJARATI,3,3,0,3,3,0,0,0,0
C0116,31,587,05623,Kiltan,005018, Gujarati,2,2,0,2,2,0,0,0,0
C0116,31,587,05623,Kiltan,005057, Saurashtra/Saurashtri,1,1,0,1,1,0,0,0,0
C0116,31,587,05623,Kiltan,006000,6 HINDI ,1,1,0,1,1,0,0,0,0
C0116,31,587,05623,Kiltan,006240, Hindi,1,1,0,1,1,0,0,0,0
C0116,31,587,05623,Kiltan,007000,7 KANNADA,1,0,1,1,0,1,0,0,0
C0116,31,587,05623,Kiltan,007016, Kannada,1,0,1,1,0,1,0,0,0
C0116,31,587,05623,Kiltan,011000,11 MALAYALAM,3873,1961,1912,3873,1961,1912,0,0,0
C0116,31,587,05623,Kiltan,011016, Malayalam,3873,1961,1912,3873,1961,1912,0,0,0
C0116,31,587,05623,Kiltan,020000,20 TAMIL ,26,26,0,26,26,0,0,0,0
C0116,31,587,05623,Kiltan,020027, Tamil,26,26,0,26,26,0,0,0,0
C0116,31,587,05623,Kiltan,021000,21 TELUGU ,1,1,0,1,1,0,0,0,0
C0116,31,587,05623,Kiltan,021046, Telugu,1,1,0,1,1,0,0,0,0
C0116,31,587,05623,Kiltan,106000,106 SAVARA,3,2,1,3,2,1,0,0,0
C0116,31,587,05623,Kiltan,106004, Savara,3,2,1,3,2,1,0,0,0
C0116,31,587,05623,Kiltan,124000,124 OTHERS,30,10,20,30,10,20,0,0,0
C0116,31,587,05624,Kadmat,002000,2 BENGALI ,18,18,0,0,0,0,18,18,0
C0116,31,587,05624,Kadmat,002007, Bengali,18,18,0,0,0,0,18,18,0
C0116,31,587,05624,Kadmat,005000,5 GUJARATI,1,1,0,0,0,0,1,1,0
C0116,31,587,05624,Kadmat,005018, Gujarati,1,1,0,0,0,0,1,1,0
C0116,31,587,05624,Kadmat,006000,6 HINDI ,2,2,0,0,0,0,2,2,0
C0116,31,587,05624,Kadmat,006240, Hindi,2,2,0,0,0,0,2,2,0
C0116,31,587,05624,Kadmat,007000,7 KANNADA,2,0,2,0,0,0,2,0,2
C0116,31,587,05624,Kadmat,007016, Kannada,2,0,2,0,0,0,2,0,2
C0116,31,587,05624,Kadmat,011000,11 MALAYALAM,5336,2628,2708,0,0,0,5336,2628,2708
C0116,31,587,05624,Kadmat,011016, Malayalam,5336,2628,2708,0,0,0,5336,2628,2708
C0116,31,587,05624,Kadmat,019000,19 SINDHI,7,7,0,0,0,0,7,7,0
C0116,31,587,05624,Kadmat,019008, Kachchhi,7,7,0,0,0,0,7,7,0
C0116,31,587,05624,Kadmat,020000,20 TAMIL ,22,22,0,0,0,0,22,22,0
C0116,31,587,05624,Kadmat,020027, Tamil,22,22,0,0,0,0,22,22,0
C0116,31,587,05624,Kadmat,021000,21 TELUGU ,7,5,2,0,0,0,7,5,2
C0116,31,587,05624,Kadmat,021046, Telugu,7,5,2,0,0,0,7,5,2
C0116,31,587,05624,Kadmat,040000,40 ENGLISH ,1,1,0,0,0,0,1,1,0
C0116,31,587,05624,Kadmat,040001, English,1,1,0,0,0,0,1,1,0
C0116,31,587,05624,Kadmat,117000,117 TULU ,1,1,0,0,0,0,1,1,0
C0116,31,587,05624,Kadmat,117009, Tulu,1,1,0,0,0,0,1,1,0
C0116,31,587,05624,Kadmat,124000,124 OTHERS,7,5,2,0,0,0,7,5,2
C0116,31,587,05625,Kavaratti,001000,1 ASSAMESE,1,1,0,0,0,0,1,1,0
C0116,31,587,05625,Kavaratti,001002, Assamese,1,1,0,0,0,0,1,1,0
C0116,31,587,05625,Kavaratti,002000,2 BENGALI ,101,100,1,0,0,0,101,100,1
C0116,31,587,05625,Kavaratti,002007, Bengali,101,100,1,0,0,0,101,100,1
C0116,31,587,05625,Kavaratti,003000,3 BODO ,5,2,3,0,0,0,5,2,3
C0116,31,587,05625,Kavaratti,003001, Bodo/Boro,5,2,3,0,0,0,5,2,3
C0116,31,587,05625,Kavaratti,005000,5 GUJARATI,11,10,1,0,0,0,11,10,1
C0116,31,587,05625,Kavaratti,005018, Gujarati,11,10,1,0,0,0,11,10,1
C0116,31,587,05625,Kavaratti,006000,6 HINDI ,77,61,16,0,0,0,77,61,16
C0116,31,587,05625,Kavaratti,006102, Bhojpuri,7,5,2,0,0,0,7,5,2
C0116,31,587,05625,Kavaratti,006173, Dhundhari,1,1,0,0,0,0,1,1,0
C0116,31,587,05625,Kavaratti,006195, Garhwali,1,1,0,0,0,0,1,1,0
C0116,31,587,05625,Kavaratti,006235, Haryanvi,5,5,0,0,0,0,5,5,0
C0116,31,587,05625,Kavaratti,006240, Hindi,59,45,14,0,0,0,59,45,14
C0116,31,587,05625,Kavaratti,006489, Rajasthani,4,4,0,0,0,0,4,4,0
C0116,31,587,05625,Kavaratti,007000,7 KANNADA,7,6,1,0,0,0,7,6,1
C0116,31,587,05625,Kavaratti,007016, Kannada,7,6,1,0,0,0,7,6,1
C0116,31,587,05625,Kavaratti,009000,9 KONKANI,1,0,1,0,0,0,1,0,1
C0116,31,587,05625,Kavaratti,009011, Konkani,1,0,1,0,0,0,1,0,1
C0116,31,587,05625,Kavaratti,011000,11 MALAYALAM,10714,5792,4922,11,11,0,10703,5781,4922
C0116,31,587,05625,Kavaratti,011016, Malayalam,10714,5792,4922,11,11,0,10703,5781,4922
C0116,31,587,05625,Kavaratti,013000,13 MARATHI ,13,10,3,0,0,0,13,10,3
C0116,31,587,05625,Kavaratti,013071, Marathi,13,10,3,0,0,0,13,10,3
C0116,31,587,05625,Kavaratti,014000,14 NEPALI ,2,1,1,0,0,0,2,1,1
C0116,31,587,05625,Kavaratti,014011, Nepali,2,1,1,0,0,0,2,1,1
C0116,31,587,05625,Kavaratti,015000,15 ODIA ,6,5,1,0,0,0,6,5,1
C0116,31,587,05625,Kavaratti,015043, Odia,5,4,1,0,0,0,5,4,1
C0116,31,587,05625,Kavaratti,015999,15 Others,1,1,0,0,0,0,1,1,0
C0116,31,587,05625,Kavaratti,016000,16 PUNJABI ,3,2,1,0,0,0,3,2,1
C0116,31,587,05625,Kavaratti,016038, Punjabi,3,2,1,0,0,0,3,2,1
C0116,31,587,05625,Kavaratti,020000,20 TAMIL ,100,94,6,0,0,0,100,94,6
C0116,31,587,05625,Kavaratti,020027, Tamil,100,94,6,0,0,0,100,94,6
C0116,31,587,05625,Kavaratti,021000,21 TELUGU ,7,5,2,0,0,0,7,5,2
C0116,31,587,05625,Kavaratti,021046, Telugu,7,5,2,0,0,0,7,5,2
C0116,31,587,05625,Kavaratti,022000,22 URDU,5,3,2,0,0,0,5,3,2
C0116,31,587,05625,Kavaratti,022015, Urdu,5,3,2,0,0,0,5,3,2
C0116,31,587,05625,Kavaratti,023000,23 ADI ,2,1,1,0,0,0,2,1,1
C0116,31,587,05625,Kavaratti,023040, Talgalo,2,1,1,0,0,0,2,1,1
C0116,31,587,05625,Kavaratti,124000,124 OTHERS,166,89,77,0,0,0,166,89,77
C0116,31,587,05626,Agatti,002000,2 BENGALI ,1,1,0,1,1,0,0,0,0
C0116,31,587,05626,Agatti,002007, Bengali,1,1,0,1,1,0,0,0,0
C0116,31,587,05626,Agatti,006000,6 HINDI ,13,12,1,13,12,1,0,0,0
C0116,31,587,05626,Agatti,006240, Hindi,13,12,1,13,12,1,0,0,0
C0116,31,587,05626,Agatti,007000,7 KANNADA,15,9,6,15,9,6,0,0,0
C0116,31,587,05626,Agatti,007016, Kannada,15,9,6,15,9,6,0,0,0
C0116,31,587,05626,Agatti,011000,11 MALAYALAM,7431,3798,3633,7431,3798,3633,0,0,0
C0116,31,587,05626,Agatti,011016, Malayalam,7431,3798,3633,7431,3798,3633,0,0,0
C0116,31,587,05626,Agatti,013000,13 MARATHI ,5,3,2,5,3,2,0,0,0
C0116,31,587,05626,Agatti,013071, Marathi,5,3,2,5,3,2,0,0,0
C0116,31,587,05626,Agatti,015000,15 ODIA ,9,4,5,9,4,5,0,0,0
C0116,31,587,05626,Agatti,015043, Odia,9,4,5,9,4,5,0,0,0
C0116,31,587,05626,Agatti,020000,20 TAMIL ,80,60,20,80,60,20,0,0,0
C0116,31,587,05626,Agatti,020027, Tamil,80,60,20,80,60,20,0,0,0
C0116,31,587,05626,Agatti,021000,21 TELUGU ,3,2,1,3,2,1,0,0,0
C0116,31,587,05626,Agatti,021046, Telugu,3,2,1,3,2,1,0,0,0
C0116,31,587,05626,Agatti,124000,124 OTHERS,9,5,4,9,5,4,0,0,0
C0116,31,587,05627,Andrott ,002000,2 BENGALI ,7,4,3,0,0,0,7,4,3
C0116,31,587,05627,Andrott ,002007, Bengali,7,4,3,0,0,0,7,4,3
C0116,31,587,05627,Andrott ,005000,5 GUJARATI,3,3,0,0,0,0,3,3,0
C0116,31,587,05627,Andrott ,005018, Gujarati,3,3,0,0,0,0,3,3,0
C0116,31,587,05627,Andrott ,006000,6 HINDI ,20,20,0,0,0,0,20,20,0
C0116,31,587,05627,Andrott ,006240, Hindi,17,17,0,0,0,0,17,17,0
C0116,31,587,05627,Andrott ,006541, Sugali,3,3,0,0,0,0,3,3,0
C0116,31,587,05627,Andrott ,011000,11 MALAYALAM,11129,5441,5688,0,0,0,11129,5441,5688
C0116,31,587,05627,Andrott ,011016, Malayalam,11129,5441,5688,0,0,0,11129,5441,5688
C0116,31,587,05627,Andrott ,020000,20 TAMIL ,4,4,0,0,0,0,4,4,0
C0116,31,587,05627,Andrott ,020027, Tamil,4,4,0,0,0,0,4,4,0
C0116,31,587,05627,Andrott ,021000,21 TELUGU ,9,9,0,0,0,0,9,9,0
C0116,31,587,05627,Andrott ,021046, Telugu,9,9,0,0,0,0,9,9,0
C0116,31,587,05627,Andrott ,022000,22 URDU,12,12,0,0,0,0,12,12,0
C0116,31,587,05627,Andrott ,022015, Urdu,12,12,0,0,0,0,12,12,0
C0116,31,587,05627,Andrott ,024000,24 AFGHANI/KABULI/PASHTO ,3,3,0,0,0,0,3,3,0
C0116,31,587,05627,Andrott ,024001, Afghani/Kabuli/Pashto,3,3,0,0,0,0,3,3,0
C0116,31,587,05627,Andrott ,124000,124 OTHERS,4,4,0,0,0,0,4,4,0
C0116,31,587,05628,Kalpeni,005000,5 GUJARATI,4,4,0,0,0,0,4,4,0
C0116,31,587,05628,Kalpeni,005018, Gujarati,4,4,0,0,0,0,4,4,0
C0116,31,587,05628,Kalpeni,006000,6 HINDI ,7,4,3,0,0,0,7,4,3
C0116,31,587,05628,Kalpeni,006240, Hindi,7,4,3,0,0,0,7,4,3
C0116,31,587,05628,Kalpeni,007000,7 KANNADA,3,2,1,0,0,0,3,2,1
C0116,31,587,05628,Kalpeni,007016, Kannada,3,2,1,0,0,0,3,2,1
C0116,31,587,05628,Kalpeni,011000,11 MALAYALAM,4369,2284,2085,0,0,0,4369,2284,2085
C0116,31,587,05628,Kalpeni,011016, Malayalam,4369,2284,2085,0,0,0,4369,2284,2085
C0116,31,587,05628,Kalpeni,013000,13 MARATHI ,2,2,0,0,0,0,2,2,0
C0116,31,587,05628,Kalpeni,013071, Marathi,2,2,0,0,0,0,2,2,0
C0116,31,587,05628,Kalpeni,020000,20 TAMIL ,26,23,3,0,0,0,26,23,3
C0116,31,587,05628,Kalpeni,020027, Tamil,26,23,3,0,0,0,26,23,3
C0116,31,587,05628,Kalpeni,124000,124 OTHERS,8,5,3,0,0,0,8,5,3
C0116,31,587,05629,Minicoy,002000,2 BENGALI ,5,2,3,0,0,0,5,2,3
C0116,31,587,05629,Minicoy,002007, Bengali,5,2,3,0,0,0,5,2,3
C0116,31,587,05629,Minicoy,005000,5 GUJARATI,1,1,0,0,0,0,1,1,0
C0116,31,587,05629,Minicoy,005018, Gujarati,1,1,0,0,0,0,1,1,0
C0116,31,587,05629,Minicoy,006000,6 HINDI ,37,31,6,0,0,0,37,31,6
C0116,31,587,05629,Minicoy,006102, Bhojpuri,3,1,2,0,0,0,3,1,2
C0116,31,587,05629,Minicoy,006235, Haryanvi,2,1,1,0,0,0,2,1,1
C0116,31,587,05629,Minicoy,006240, Hindi,31,28,3,0,0,0,31,28,3
C0116,31,587,05629,Minicoy,006999,6 Others,1,1,0,0,0,0,1,1,0
C0116,31,587,05629,Minicoy,007000,7 KANNADA,2,2,0,0,0,0,2,2,0
C0116,31,587,05629,Minicoy,007016, Kannada,2,2,0,0,0,0,2,2,0
C0116,31,587,05629,Minicoy,011000,11 MALAYALAM,1228,712,516,0,0,0,1228,712,516
C0116,31,587,05629,Minicoy,011016, Malayalam,1228,712,516,0,0,0,1228,712,516
C0116,31,587,05629,Minicoy,013000,13 MARATHI ,5,3,2,0,0,0,5,3,2
C0116,31,587,05629,Minicoy,013071, Marathi,5,3,2,0,0,0,5,3,2
C0116,31,587,05629,Minicoy,014000,14 NEPALI ,2,0,2,0,0,0,2,0,2
C0116,31,587,05629,Minicoy,014011, Nepali,2,0,2,0,0,0,2,0,2
C0116,31,587,05629,Minicoy,015000,15 ODIA ,21,21,0,0,0,0,21,21,0
C0116,31,587,05629,Minicoy,015043, Odia,21,21,0,0,0,0,21,21,0
C0116,31,587,05629,Minicoy,016000,16 PUNJABI ,1,1,0,0,0,0,1,1,0
C0116,31,587,05629,Minicoy,016038, Punjabi,1,1,0,0,0,0,1,1,0
C0116,31,587,05629,Minicoy,020000,20 TAMIL ,60,56,4,0,0,0,60,56,4
C0116,31,587,05629,Minicoy,020027, Tamil,60,56,4,0,0,0,60,56,4
C0116,31,587,05629,Minicoy,021000,21 TELUGU ,15,13,2,0,0,0,15,13,2
C0116,31,587,05629,Minicoy,021046, Telugu,15,13,2,0,0,0,15,13,2
C0116,31,587,05629,Minicoy,124000,124 OTHERS,9070,4524,4546,0,0,0,9070,4524,4546
